movieId,tmdbId,tmdbposter,genres,title
5780,14269,/glBNNotj8F4Rs8JyP8VY94QsipL.jpg,Comedy,Polyester (1981)
5782,1672,/lcqPvmGXmkGwhr5fIox6ZEyol4m.jpg,Action|Drama|Thriller,"Professional, The (Le professionnel) (1981)"
5784,9645,/3zpmLxfZIusjsy9GEEk5zhxBqi6.jpg,Horror,Ghost Ship (2002)
5785,9012,/iCB8mLrRoMp6sFta1qgZyZgmu9W.jpg,Action|Comedy|Documentary,Jackass: The Movie (2002)
5786,13098,/k8hSrpnoQe8OFd10BljdYF0m1Wi.jpg,Action|Drama,Paid in Full (2002)
5787,13440,/6n9t6L61RqIPncwD8wkkhIkay0n.jpg,Mystery|Thriller,"Truth About Charlie, The (2002)"
5788,12454,/xyoPoz0GJVToqBLd5k6BfKUFXuJ.jpg,Drama,All or Nothing (2002)
5791,1360,/zwkLXyeAKYGX6iKJemLlSSPmC22.jpg,Drama|Romance,Frida (2002)
5792,13441,/mEq4fOMmFwbYNu86uePqpes91Rj.jpg,Comedy|Drama,Roger Dodger (2002)
5796,12208,/sh1pzt6kPJshym6TuZpTPoxIKnH.jpg,Action|Adventure|Comedy,Casino Royale (1967)
5797,11905,/mVquLLTLhT9larw7NWiCmrrc9hO.jpg,Fantasy|Horror,"Company of Wolves, The (1984)"
5799,1941,/oqeplT0dVb9HBs59HSAIGyrVmSO.jpg,Drama|Romance|War,Exodus (1960)
5801,31918,/wMJJwnfpyTYiDJbM3NlcXLrAr7R.jpg,Comedy|War,"Russians Are Coming, the Russians Are Coming, The (1966)"
5802,19662,/d7cepWCDEBvR0xjd5fXXQQ74IgI.jpg,Comedy,"World of Henry Orient, The (1964)"
5803,8427,/6mtUJKyedvQwEKXfWzJt3vtWx1M.jpg,Action|Adventure|Comedy|Crime,I Spy (2002)
5804,9021,/zNtevK8zXeMaDvrj4y5ZNRmKiUL.jpg,Children|Comedy|Fantasy|Romance,"Santa Clause 2, The (2002)"
5809,9280,/cCSFOZh20p1p6qEdiHazFW9sdOh.jpg,Crime|Thriller,Femme Fatale (2002)
5810,65,/dXzTrKwpbLpCqn8O70FUUhNbYQT.jpg,Drama,8 Mile (2002)
5812,10712,/7lzlqQmtv4z2CEiiBWU55blk1zo.jpg,Drama|Romance,Far from Heaven (2002)
5816,672,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,Adventure|Fantasy,Harry Potter and the Chamber of Secrets (2002)
5817,16351,/8tqiI8noagxxVNpKYuIdhI1ojAh.jpg,Drama|War,Ararat (2002)
5818,542,/wqwt2DKcQV6EeSwXuYTk7pkLFii.jpg,Drama|Romance,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
5820,30192,/rsOTrPTRhBgw5eWAgJISBMiIg5m.jpg,Documentary|Musical,Standing in the Shadows of Motown (2002)
5826,11617,/yIQGYjNWMR0fnNLgzZWTY0JM2x9.jpg,Romance|Western,Rio Grande (1950)
5828,81530,/47RNcs91mpsS55L4w8OG59Ex10n.jpg,Drama|Thriller,Blackrock (1997)
5829,34341,/p17H0Dt7i7310uGrA7Pvyx6Oj5K.jpg,Comedy|Drama|Romance,Men with Brooms (2002)
5833,11880,/kJLGyrjnphk6DnaJhYVFFoWJcCy.jpg,Action|Horror,Dog Soldiers (2002)
5836,1377,/2IwzjYhM3aFfXyQZiP5I8Ci3GhA.jpg,Comedy|Romance,Houseboat (1958)
5838,2528,/smjD2r5itvDXmgQkKsMfm0a7CFm.jpg,Drama,Madame Bovary (1991)
5839,12716,/4zwgcaKqIJ5GB6kCPpyMLZuNyoi.jpg,Adventure|Drama,My Father's Glory (La gloire de mon père) (1990)
5840,12717,/hw8Ec4jFuxSNCMUZiUpBKOMl65G.jpg,Comedy|Drama,"My Mother's Castle (Château de ma mère, Le) (1990)"
5841,13888,/jhUTLuPgc3Qcvr5xtji8oiWSfYy.jpg,Adventure|Romance,Return to the Blue Lagoon (1991)
5843,10750,/nL3ccvqU1Wq1j31feHWAydzpbr2.jpg,Action|Drama,Toy Soldiers (1991)
5847,25566,/qBWUfcEnKWEfTqD3oDTZ4bZDS3R.jpg,Drama,Ragtime (1981)
5849,13386,/3qbSRogkAQCTTYVmRNV6P8zTGw8.jpg,Comedy,I'm Starting From Three (Ricomincio da Tre) (1981)
5853,9538,/gl7uT1nm7kpi4Fv0YMgv2C1dGj3.jpg,Horror|Sci-Fi|Thriller,Scanners (1981)
5856,49934,/wm4C8ls3n6UlWWQgb9v0HZId9mE.jpg,Comedy|Drama|Romance,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)"
5863,42371,/qzAmNEvDfwB0kXQIOfvVtkQ5GsC.jpg,Comedy,Take This Job and Shove It (1981)
5867,11524,/d7Hr3bL54fQWHivuOpbRP8FWaft.jpg,Crime|Drama|Thriller,Thief (1981)
5872,36669,/1iUZqUXS7x5FcGM5J0u01xuObWC.jpg,Action|Adventure|Thriller,Die Another Day (2002)
5873,17187,/s7BRKAq0DNcXe8Bphm6Wd5KnvlF.jpg,Drama,The Emperor's Club (2002)
5874,10426,/pB49Sg3v247oHFPNvQLJDiX4OgA.jpg,Comedy,Friday After Next (2002)
5875,32625,/94kPC9S4aidaTfeBc8Yu6Lr2RDQ.jpg,Drama,Personal Velocity (2002)
5876,8198,/v5C4z1tX7QOQMP9eHLcUC1rs4ud.jpg,Drama|Thriller|War,"Quiet American, The (2002)"
5878,64,/klsBB1YEGRyC7YjiLYCKIqkU6pY.jpg,Drama|Romance,Talk to Her (Hable con Ella) (2002)
5879,13376,/pfQrbZxTv4BVf1XRQnCngZ3wQg8.jpg,Animation|Comedy|Musical,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)
5880,15074,/9cddVqp4fiPTZumF09k3uAEluFw.jpg,Action|Adventure|Crime|Thriller,Extreme Ops (2002)
5881,2103,/8TTniVKEjUWs3DnAMEWMXP6V1ct.jpg,Drama|Romance|Sci-Fi,Solaris (2002)
5882,9016,/yfcoA7q9n852yVnYa0VcAchgA72.jpg,Adventure|Animation|Children|Sci-Fi|IMAX,Treasure Planet (2002)
5883,16028,/sxyniUtPDxJ0gm32U2LDjuYvnaE.jpg,Horror|Thriller,They (2002)
5884,27070,/yiDgOo4vwllcSZPIxOtdlFOLEiB.jpg,Comedy|Horror,Chopper Chicks in Zombietown (1989)
5888,20992,/pake7mT8SMmhbqGz3mN735pwNqD.jpg,Crime|Drama,Brother (Brat) (1997)
5889,66091,/mwRuJDUYcig3wbVnueNVpKBlSEp.jpg,Drama|Romance,"Cruel Romance, A (Zhestokij Romans) (1984)"
5890,6007,/i4o9u93vR7setcwVeL87jGwc8CS.jpg,Comedy|Drama,Elling (2001)
5891,25239,/vmox5ufWCHnfxbC8cgx6sbMqu6V.jpg,Horror|Thriller,I Spit on Your Grave (Day of the Woman) (1978)
5893,25284,/9gB7E2GPGURD2QbzlM6kSv5Uc94.jpg,Crime|Drama|Thriller,"Last Seduction, The (1994)"
5896,35612,/h13aSuB4pSxsvLtPB0U8MtcaOge.jpg,Comedy,New Waterford Girl (1999)
5899,14433,/43ddKmYjzNrvS7xvHVwtq03N6xP.jpg,Action|Drama|War,Zulu (1964)
5900,9932,/qq12vSFojs306GpQh2hf5oILMsc.jpg,Comedy|Crime,Analyze That (2002)
5901,13369,/rTsf1SrEZJsSYAvxiReVOYTJGiB.jpg,Crime|Drama,Empire (2002)
5902,2757,/5trb1V5f3IsjpZx2GiuUylowl3W.jpg,Comedy|Drama|Romance,Adaptation (2002)
5903,7299,/nOPW98NU67VN7g0ms5WD5nBVgEv.jpg,Action|Sci-Fi|Thriller,Equilibrium (2002)
5909,4241,/qdYDzkWmRGXSb8TGH4JGI2LaKuI.jpg,Comedy|Drama|Horror,Visitor Q (Bizita Q) (2001)
5912,22257,/qzN6VeaLMothkhbMogPgWdtUzVA.jpg,Comedy|Crime,Hit the Bank (Vabank) (1981)
5915,17360,/wHbwsEtXRWxncYvH7LCYuQ19MOo.jpg,Action|Drama|War,Victory (a.k.a. Escape to Victory) (1981)
5919,38849,/jsRWN56VUbwLwSFhE1ler2C4tei.jpg,Sci-Fi,Android (1982)
5922,29743,/hs8MZy3cdh6MJXE1ozid5MMzizF.jpg,Action,Attila (Attila Flagello di Dio) (1982)
5925,40219,/bnoThpfg26xVDdL0h4gUA9yxXIv.jpg,Horror,"Beast Within, The (1982)"
5927,16363,/yw3PNR3NVeKKfLWv8SgFQnXoHZh.jpg,Comedy|Drama|Musical|Romance,"Best Little Whorehouse in Texas, The (1982)"
5929,171,/4lGbr31DHqLuPYyzzGmK6QOIPLg.jpg,Comedy|Romance,"Party 2, The (Boum 2, La) (1982)"
5932,42124,/xof9qWnk2hZ83VThQfjBFfj6F5a.jpg,Documentary,Burden of Dreams (1982)
5938,17590,/avtZh5NNIClS7KVnYBuheeCyv65.jpg,Comedy|Crime|Mystery|Thriller,Deathtrap (1982)
5941,13497,/nkTvFgTyLSR4eXuefgyDeQ0eLJZ.jpg,Comedy|Drama|Musical|Romance,Drumline (2002)
5942,11852,/7VxJmoWobDdARhEkU8mIiZwWEj8.jpg,Comedy,"Hot Chick, The (2002)"
5943,7303,/3LQ4wKp4lF41yTTRSd6QdgD6eXO.jpg,Comedy|Romance,Maid in Manhattan (2002)
5944,201,/n4TpLWPi062AofIq4kwmaPNBSvA.jpg,Action|Drama|Sci-Fi|Thriller,Star Trek: Nemesis (2002)
5945,2755,/riJV5Bq0IXItG3ceywNWkw7il7K.jpg,Comedy|Drama,About Schmidt (2002)
5947,21868,/kGsCpJcJj9JDsSLQRlfukNuZJgq.jpg,Drama,Evelyn (2002)
5949,10856,/kCMJOQ14xNV3Pu79szYJgr18eYG.jpg,Thriller,Intact (Intacto) (2001)
5951,18602,/lfm7qycmbquZqNW9D9ny8N5bSJO.jpg,Drama,Morvern Callar (2002)
5952,121,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,Adventure|Fantasy,"Lord of the Rings: The Two Towers, The (2002)"
5953,25838,/zpbyUenBJGhyA6RKa5RcQWGKOYb.jpg,Drama|War,Devils on the Doorstep (Guizi lai le) (2000)
5954,1429,/hf3KpQ13Z8HS0ZodzooMiR8PBqD.jpg,Crime|Drama,25th Hour (2002)
5955,13435,/exxd2ddAB1F82QBzxiHGHijltwM.jpg,Drama,Antwone Fisher (2002)
5956,3131,/ytKo2tLvKUd9Kbs0poXSQh6ft7d.jpg,Crime|Drama,Gangs of New York (2002)
5957,2642,/nfgAa80L1RCkLBbeob0W3Ydhg8H.jpg,Comedy|Romance,Two Weeks Notice (2002)
5959,11022,/e4Nn2EBJI3QETADT0cuNaWC9nYv.jpg,Crime|Drama|Thriller,Narc (2002)
5961,9491,/sftcJ7tCcL2DYFcJVL4ds4Zg7wt.jpg,Action|Thriller,Blue Steel (1990)
5962,2149,/31M7UUTMo5PjCnvcfbtWjokJXMZ.jpg,Drama|Thriller,Body of Evidence (1993)
5963,20139,/goyEWixvULM2IRN4KsKibyrJE4J.jpg,Drama,"Children's Hour, The (1961)"
5965,19067,/zoioQnFsfDlZ0rG6jdrdmj6pw9f.jpg,Action|War,"Duellists, The (1977)"
5968,14931,/ej7SWEPYm8mWtP70LrUAkiHJNeh.jpg,Comedy|Crime|Drama,Miami Blues (1990)
5969,11317,/atWjmIF3qNr6famVv9UOyXR2xDT.jpg,Comedy|Drama|Romance,My Girl 2 (1994)
5970,4032,/4Csti4PTqzJM1lSY1zoFgXyjB8X.jpg,Comedy|Drama|Romance,My Girl (1991)
5971,8392,/2i0OOjvi7CqNQA6ZtYJtL65P9oZ.jpg,Animation|Children|Drama|Fantasy,My Neighbor Totoro (Tonari no Totoro) (1988)
5974,12232,/5YkPgVJIMxQ7DeXqkjokAQ203Bx.jpg,Adventure|Fantasy,"Thief of Bagdad, The (1940)"
5975,11706,/rqcAznFsRtygOUWGGvWOCrmLT4t.jpg,Drama|Romance|War,War and Peace (1956)
5979,26946,/3RXrOrinRqZHkNarcn6xjkztH24.jpg,Horror|Sci-Fi,Attack of the Crab Monsters (1957)
5980,16938,/qqO98sdPgptFgCua3Z4uZDuPcmP.jpg,Horror|Mystery|Thriller,Black Christmas (1974)
5984,4561,/5flWyu0Ze1dsyFkANeyTQJXISjQ.jpg,Drama|Romance,"Story of O, The (Histoire d'O) (1975)"
5986,16993,/i5ySXKC9oS9lD6nleKAHP907gNV.jpg,Drama,Fat City (1972)
5988,21332,/hr07rhBaNlNqcpHbMZZ81T7J5yv.jpg,Drama,Quicksilver (1986)
5989,640,/MywWCQGJNUr5kivAQ7eseCG7rm.jpg,Crime|Drama,Catch Me If You Can (2002)
5990,10599,/hdQzzWOo5vnL3iDq6G8knpNnlBn.jpg,Children|Comedy|Fantasy,Pinocchio (2002)
5991,1574,/18pCc2XZ5MO7wsywOYEbhoeuxNw.jpg,Comedy|Crime|Drama|Musical,Chicago (2002)
5992,590,/vRTqBRCLGiZNITXfdhGZd3tZ7Qh.jpg,Drama|Romance,"Hours, The (2002)"
5993,13560,/fzl48iRWkalx6c84lokVBoTQJjS.jpg,Drama,Max (2002)
5994,29339,/lpoTyRzI35gjWEFozKL0TCKDQXq.jpg,Drama|Romance,Nicholas Nickleby (2002)
5995,423,/iunmxWkOi7Vk17Ob3G2HwwjgHsr.jpg,Drama|War,"Pianist, The (2002)"
5999,16225,/CDv2U64QX6ZzbgWbz4licizkX6.jpg,Action|Adventure|Animation|Fantasy|Sci-Fi,Heavy Metal 2000 (2000)
6001,262,/pbAqLKoLydP7jl6P0vmYwlDtRPD.jpg,Comedy|Drama,"King of Comedy, The (1983)"
6002,15395,/uWayNgROuFkQarcCHbwOtm3upa1.jpg,Drama,Love Liza (2002)
6003,4912,/o3Im9nPLAgtlw1j2LtpMebAotSe.jpg,Comedy|Crime|Drama|Thriller,Confessions of a Dangerous Mind (2002)
6005,23626,/f7FwuUdVqvCVBBzXS7QFLWftOw7.jpg,Comedy|Documentary,Blue Collar Comedy Tour: The Movie (2003)
6006,12090,/15Xm4K7vPLRYDDErYK6lnbuvXWY.jpg,Comedy|Romance,Just Married (2003)
6009,36273,/4xXoT1KSLlQswQZekQ5c2kARec3.jpg,Crime|Drama|Thriller,"City of Lost Souls, The (Hyôryuu-gai) (2000)"
6012,9582,/6EYCVOnFrHDDWnh6FjwlFFdp9R5.jpg,Comedy|Romance,"Guy Thing, A (2003)"
6013,10628,/nflh9On0de4l7ItCl3n4NVXjmnm.jpg,Action|Comedy,Kangaroo Jack (2003)
6014,11078,/5YFPkMgy5NCzUSYl5Ep8p0vK9qB.jpg,Action|Comedy,National Security (2003)
6016,598,/gCqnQaq8T4CfioP9uETLx9iMJF4.jpg,Action|Adventure|Crime|Drama|Thriller,City of God (Cidade de Deus) (2002)
6020,43886,/iVAKXTxUZtE7GXz1hCl50NRjFQW.jpg,Comedy|Drama,Alice Adams (1935)
6021,11222,/x8DO2kP5Znbog0WvefZPcHIHfWU.jpg,Crime|Drama|Mystery|Thriller,"American Friend, The (Amerikanische Freund, Der) (1977)"
6022,13199,/1ZQQi5AQCo4ThYxHPy6bKIMOrLm.jpg,Drama,American Me (1992)
6023,8073,/9oqyj79xmcypxLajJdefOtrYx64.jpg,Comedy|Crime|Drama|Romance,Band of Outsiders (Bande à part) (1964)
6025,15278,/fdRQvWe6qbOqa5xQJYTAdA0tX28.jpg,Comedy,CB4 - The Movie (1993)
6027,14667,/16zfixhmOSFPpWppJI21FcfSW9.jpg,Drama|Romance,Dogfight (1991)
6030,15734,/aAkEruO7RxpJ4kQzswyci1R00DT.jpg,Comedy|Musical,Girls! Girls! Girls! (1962)
6031,34148,/7Eh9ZVKOhyqyYVlKJBm9J51Qbhu.jpg,Drama|Romance,Imitation of Life (1959)
6033,53027,/d1B4cHF5Evb5qf03KbUPTMkhE0Y.jpg,Comedy,Mystery Date (1991)
6035,26252,/RqwmPaeb7IPBxrWOLlGLVUqB7k.jpg,Crime|Drama|Romance,Pépé le Moko (1937)
6036,24742,/7x4D3IxaW87kZFpIGDTkGSC4kGa.jpg,Comedy|Romance,Secret Admirer (1985)
6039,5968,/6ILHYnB2KvSWCNAHu9bxH1gFlEO.jpg,Comedy|Romance,"Woman in Red, The (1984)"
6040,10727,/mQJXbHqu3984LXuDuFr9bF5axy6.jpg,Horror|Thriller,Darkness Falls (2003)
6041,9045,/3uaiPsJgagOVWzRsDlH3TKdVHrw.jpg,Drama,Amen. (2002)
6042,9082,/3YLOGKljqXiClx4tTWDBczetXoq.jpg,Documentary,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
6044,80965,/314qdmrzmbv8tj8yItOlBn3BmAs.jpg,Horror|Thriller,Blind Date (1984)
6049,61807,/4ackGPjsP9i18t89LtW7MSjynpQ.jpg,Drama,Ethan Frome (1993)
6051,7514,/lfL1K3XXr3O9xcDII9QyL1aHOBJ.jpg,Action|Crime|Drama,"Harder They Come, The (1973)"
6055,39349,/hmLCUThx5aexZg7UlB6VKkae1zB.jpg,Drama,Sugar Hill (1994)
6057,12253,/gd5Ow4lnjpIgCzDWZyXDvgheMe9.jpg,Action|Crime|Drama,Biker Boyz (2003)
6058,9358,/2Tj8YJJuahzwUbdYDgydYX4Yj4Y.jpg,Horror|Thriller,Final Destination 2 (2003)
6059,1647,/hQuFWLIKUwWUWYhk6KHsBOKKeHc.jpg,Action|Thriller,"Recruit, The (2003)"
6060,9027,/kbqBlFIjxXkJCLHQxzq9nhTKubQ.jpg,Comedy|Romance,"Guru, The (2002)"
6062,21189,/eE3PTIWFVmmLcq3MrMYdzGTgOIT.jpg,Documentary,Lost in La Mancha (2002)
6063,10894,/kUaoxNyLFhZ8tOKFXu4xQnZJYxa.jpg,Drama|Horror,May (2002)
6064,28528,/wUt7Vtexj9CJC9YepC78S5FzXwa.jpg,Drama|Film-Noir,"Harder They Fall, The (1956)"
6067,12490,/o4Ff4WvP2UhvzEVu76GZuXm9WcA.jpg,Comedy|Crime,Ordinary Decent Criminal (2000)
6070,15802,/dnuNC6cnTEGdQA3HR0sKvm6Ddx0.jpg,Drama,Tokyo Decadence (Topâzu) (1992)
6078,10724,/1QK1xhmvnLLZhDC8DNaFt08psp9.jpg,Action|Sci-Fi|Thriller,Firefox (1982)
6086,37191,/nrDU3GkcsPze1yZ2Y3HurKnNDrD.jpg,Crime|Drama|Thriller,"I, the Jury (1982)"
6090,81001,/r2e15qJMI8ugEid2jxEGPw6WGXx.jpg,Comedy,Kiss Me Goodbye (1982)
6093,10150,/4YLCnWGOdRAmAK6x3AoM0CR5aGn.jpg,Animation|Children|Fantasy,"Last Unicorn, The (1982)"
6095,16407,/xauBwF4uxry2v5WoLzmmAxclicX.jpg,Action,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982)
6100,8288,/1VIuZLHmdsebXFXVAjovjonbCLm.jpg,Comedy|Romance,"Midsummer Night's Sex Comedy, A (1982)"
6101,15600,/b7L4cl5OUHMr1aB2CUajWXJwAZy.jpg,Drama|Mystery|Thriller,Missing (1982)
6104,11949,/spBKXtbPQRTneaXj8Sw9KDbGFbz.jpg,Comedy,Monty Python Live at the Hollywood Bowl (1982)
6107,42130,/bJp4lpI7HhKnpYnuosBQ3tknue3.jpg,Drama|War,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
6111,23942,/nemNNhIph3NAog2blD05i05hZRr.jpg,Adventure|Romance,Paradise (1982)
6116,25872,/6m1mBSu2SCs0BUn0xnULNXLhhuZ.jpg,Adventure|Comedy|Musical,"Pirate Movie, The (1982)"
6119,14645,/6uGKLMietstC36Ih8lybvKjFeQS.jpg,Comedy,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982)
6122,21923,/psp2Z8o4OlKhu0JR8WDGrr0yqfB.jpg,Comedy|Documentary,Richard Pryor Live on the Sunset Strip (1982)
6123,1563,/3L5sW2hGHQmNfVBdOsonSfGzSrN.jpg,Documentary,Sunless (Sans Soleil) (1983)
6124,17132,/y69S116RRTkBNJIRUZkc5ldnYS4.jpg,Comedy,Savannah Smiles (1982)
6125,59533,/vYzFGhcca17r9Yzfwc6osZoriMo.jpg,Comedy|Documentary|Musical,"Secret Policeman's Other Ball, The (1982)"
6140,29702,/mKLfxneJhmwHR2ajjc2VEclzyfp.jpg,Horror|Mystery|Thriller,Tenebre (1982)
6141,24830,/sLHPtrKbdriGQx4LnKYFcjpQK7O.jpg,Comedy,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982)
6143,9699,/w7ZMFiYaIfcnlAtKtBikvGRyS0j.jpg,Comedy|Crime,Trail of the Pink Panther (1982)
6145,30789,/dsniYFjhtrf9hYSIzrajaFfUT6V.jpg,Horror|Thriller,Venom (1982)
6148,47955,/i6HpXEGPwsMGUetM4l0OgT0SjlD.jpg,Drama|Horror|Thriller,White Dog (1982)
6153,23943,/ptMRq9SEoyjLfOYfx8ZYht0BdFI.jpg,Comedy|Sci-Fi,Zapped! (1982)
6155,9919,/aiB7u6xZ9RWeDTQ7c92J8AoiHj3.jpg,Comedy|Romance,How to Lose a Guy in 10 Days (2003)
6156,6038,/g5BFUJPgv9CoGDyAX4XZFcEY36a.jpg,Action|Adventure|Comedy,Shanghai Knights (2003)
6157,9480,/dNVEqwgIdrwWQL3zXI5mQG60oM5.jpg,Action|Crime,Daredevil (2003)
6158,14873,/1RuSouDN1hiIpVQrGlkmKFpNqKd.jpg,Animation|Children,"Jungle Book 2, The (2003)"
6159,13132,/2BA6klK8zvHde4iVkPulWwbn0yq.jpg,Drama|Romance,All the Real Girls (2003)
6162,1956,/1lu054JL6OPG65N99MaYCdI6y8T.jpg,Adventure|Drama,Gerry (2002)
6163,12112,/o017tRc5MghXc2iHqU4loJuSMNS.jpg,Romance|Thriller,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
6166,12139,/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg,Comedy,Dennis the Menace (1993)
6169,24883,/k7utsY6ineBK1j5uLsmEbZLTDKi.jpg,Adventure|Children,"Black Stallion Returns, The (1983)"
6170,17264,/ffwGAYlVaGpsEEuchZu84rhScQO.jpg,Adventure|Children|Drama,"Black Stallion, The (1979)"
6178,33364,/srKe3Xid8dc2np8KumAFhFeiDEs.jpg,Drama|Romance,"Patch of Blue, A (1965)"
6181,59401,/sFb3Ik6IvIlbFVX1bmFN52je2mr.jpg,Drama|War,"Red Badge of Courage, The (1951)"
6182,22233,/vZx0yMbJiK7bXbVgl10LQCpYm8t.jpg,Comedy,"Thrill of It All, The (1963)"
6183,4952,/oaMOtLOXS7VIMryBff4FWe4THuV.jpg,Comedy|Musical|Romance,Pillow Talk (1959)
6184,991,/wLyhPmNXiXrYKqqTOq63oSex6qi.jpg,Drama|Sci-Fi,"Man Who Fell to Earth, The (1976)"
6185,4911,/bF2gIoy3LfQGPuCe2DnRcEgCGpX.jpg,Action|Crime|Drama|Thriller,Dark Blue (2003)
6186,16072,/jodqsKcMfd31vqXHCosQ8joB5Hm.jpg,Action|Drama|War,Gods and Generals (2003)
6187,11615,/pwwDzbmTErcUFUPCV2fGSlHm4WP.jpg,Crime|Drama|Thriller,"Life of David Gale, The (2003)"
6188,11635,/lvcyZumUoA6OBeqcJknfZVTmKKF.jpg,Comedy,Old School (2003)
6192,102,/hOrV2fCw2kmSiS4ZMGFPfXqr3lt.jpg,Romance,Open Hearts (Elsker dig for evigt) (2002)
6193,14293,/iK2j2af2qs3HPiIe90vUiE8kGlo.jpg,Comedy|Drama|Thriller,Poolhall Junkies (2002)
6195,105024,/fDKt9Wls42MCa7uYLXSdrdiB0bF.jpg,Documentary,Stone Reader (2002)
6196,10623,/v8iPcn54TNsSPabD9ZYQVQUWbXk.jpg,Action|Crime|Drama|Thriller,Cradle 2 the Grave (2003)
6197,9613,/8H4vgZbD2SZGV8ddOmgmt603lyR.jpg,Drama|Mystery,Spider (2002)
6201,21867,/vfk2B6WJhgPIB9MriEzLg3N5uj3.jpg,Drama|Romance,Lady Jane (1986)
6202,49680,/xVDDeuQos34ynMNGMmkyyEU1l0s.jpg,Comedy|Drama|Romance,Late Marriage (Hatuna Meuheret) (2001)
6203,6524,/eoECu4ScMgPPpJYM2TKgy6U3llA.jpg,Comedy,Life Stinks (1991)
6204,11244,/iXaknFVXb1jU1glW5trvBRA6zZQ.jpg,Comedy,"Meteor Man, The (1993)"
6210,23834,/ddpyJFa9AtzM3iElZY0afNX6QFs.jpg,Action|Comedy,Volcano High (Whasango) (2001)
6212,10678,/n16dOh3WgQCPXNbfJ9dCky2z5vz.jpg,Comedy,Bringing Down the House (2003)
6213,9567,/qEe7aE4PgZCwnVoxKe7YsTm3Smh.jpg,Action|Drama|Thriller,Tears of the Sun (2003)
6214,979,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,Crime|Drama|Mystery|Thriller,Irreversible (Irréversible) (2002)
6215,13819,/cNjXeeem51qeIHRnZJ9j6NbypUW.jpg,Drama,Laurel Canyon (2002)
6216,1591,/2ED1GaTKhHielGYa1giBsxfoacp.jpg,Drama,Nowhere in Africa (Nirgendwo in Afrika) (2001)
6217,24186,/6j4agRO9Ysgi2pbmCang76V1puc.jpg,Drama,"Safety of Objects, The (2001)"
6218,455,/aaLAIPw9vJSVyQLy390TJrntEwF.jpg,Comedy|Drama|Romance,Bend It Like Beckham (2002)
6219,10632,/k8fV0lYH9DqGtB7M681DTa8hRuN.jpg,Action|Drama|Thriller,"Hunted, The (2003)"
6220,10929,/81ZNmZg8cwa408HYMk16oBM4Cnx.jpg,Drama|Horror|Thriller,Willard (2003)
6222,16229,/dQ27zo9fbbqPZ4AfSvOL7AEl75G.jpg,Drama,Prozac Nation (2001)
6223,12079,/b7FNTUC8P2frIimPKH5qv5GLSda.jpg,Comedy|Crime|Drama,Spun (2001)
6225,36362,/w7ZihCBZOVXL827GKUbYiGnWSdX.jpg,Drama,King of Kings (1961)
6228,23159,/2Ba3T2NttnCBfzEmTuqeLG8IoMd.jpg,Comedy|Romance|Thriller,"Talk of the Town, The (1942)"
6232,15347,/yMYmH3K6R9Nen8CNwWUsFdWS54j.jpg,Adventure|Children|Drama,Born Free (1966)
6234,37258,/qLwbIw7yRRydWrSNeVEpqzk5gm9.jpg,Drama|Mystery,Equus (1977)
6235,8996,/1BufsXykWHINVvwQVROVqOwFBQ7.jpg,Drama|War,Europa Europa (Hitlerjunge Salomon) (1990)
6237,17729,/5lGSfdv770m7tLf9FO6vLF28HE6.jpg,Drama,"Glenn Miller Story, The (1953)"
6238,12157,/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,Comedy|Drama|Romance,Green Card (1990)
6239,11571,/4rSP91Gonskgq29AuJ1Xn3RIQAK.jpg,Adventure|Children|Sci-Fi,Journey to the Center of the Earth (1959)
6241,10293,/iHtAIWzqupaCm1mz3FlfjsuXXN7.jpg,Comedy|Drama|Romance,Pauline at the Beach (Pauline à la Plage) (1983)
6242,2671,/3joRI3S4jK4ZOuxnhauOdc0uvjb.jpg,Horror|Mystery|Thriller,Ringu (Ring) (1998)
6244,45129,/emLobUPEA6gg019db9TAiZDNetP.jpg,Drama,Salaam Bombay! (1988)
6245,42618,/hln8WEJ03saht3iDWnrSMfqkDcu.jpg,Comedy|Drama|Musical|Romance,Sweet Charity (1969)
6246,41164,/nKgkHF69NFaV17Lbt8onPVen3sY.jpg,Drama,Talent for the Game (1991)
6249,9557,/vVrCtMrRNjGBYXjGmdMuhlqZlpx.jpg,Comedy,Boat Trip (2003)
6250,6171,/A85mIkXdJvOwHxIQIEaN147GSLD.jpg,Drama|Horror|Sci-Fi|Thriller,Dreamcatcher (2003)
6251,13691,/gM4rWSXfPMeXorIKXNr5kuxLPkz.jpg,Animation|Children,Piglet's Big Movie (2003)
